"date","eu_price","eu_gdtr_l1","eu_gdtr_l2","eu_ndtr_l1","eu_ndtr_l2","eu_gdtr_s1","eu_gdtr_s2","eu_ndtr_s1","eu_ndtr_s2"
1975-09-24,133.91628,135.84093,174.18159,135.26436,172.70907,76.73385,55.78233,77.06214,56.26179
1975-09-25,133.71213,135.63831,173.63803,135.06135,172.16666,76.86544,55.9667,77.19507,56.44887
1975-09-26,134.39911,136.34371,175.41909,135.76103,173.92621,76.48327,55.40312,76.8127,55.88254
1975-09-27,134.39043,136.33889,175.3824,135.75526,173.88671,76.50325,55.42508,76.83345,55.9057
1975-09-28,133.99911,135.94781,174.35097,135.3639,172.8598,76.7402,55.76143,77.07237,56.24633
1975-09-29,133.20591,135.15058,172.2818,134.56783,170.80262,77.20759,56.43364,77.54306,56.92625
1975-09-30,130.74745,132.66617,165.92405,132.09133,164.49182,78.64397,58.52648,78.98741,59.0399
1975-10-01,128.27256,130.16489,159.64733,129.5978,158.26187,80.14154,60.74919,80.4933,61.28477
1975-10-02,129.20199,131.11747,161.96595,130.54345,160.55368,79.56851,59.87463,79.91946,60.40509
1975-10-03,133.15874,135.14486,171.90119,134.54976,170.3934,77.13483,56.2073,77.47725,56.70862
1975-10-04,133.821,135.82527,173.61572,135.22481,172.08663,76.75696,55.65209,77.09912,56.15053
1975-10-05,134.25383,136.27115,174.73822,135.66646,173.1943,76.51602,55.29803,76.85822,55.79492
1975-10-06,134.33496,136.35786,174.94245,135.7516,173.39353,76.47905,55.23966,76.8218,55.73706
1975-10-07,132.86233,134.87179,171.10945,134.26973,169.5878,77.32572,56.45729,77.67374,56.96779
1975-10-08,134.94326,136.99552,176.4785,136.38028,174.90078,76.12134,54.69311,76.46584,55.19046
1975-10-09,135.72268,137.79546,178.52156,137.17426,176.91871,75.68858,54.06629,76.03262,54.5601
1975-10-10,134.40477,136.46625,175.05967,135.84852,173.48129,76.42934,55.12013,76.77817,55.6256
1975-10-11,134.62213,136.69175,175.62151,136.07144,174.03439,76.31364,54.94872,76.66276,55.4538
1975-10-12,135.39589,137.48656,177.64628,136.85992,176.03405,75.88066,54.32068,76.2293,54.82216
1975-10-13,135.73513,137.83671,178.53403,137.20674,176.9093,75.69796,54.05464,76.04672,54.55505
1975-10-14,136.43041,138.55144,180.36802,137.91559,178.72002,75.31604,53.50475,75.66446,54.0021
1975-10-15,136.0574,138.17812,179.3789,137.54257,177.73567,75.52925,53.80335,75.87955,54.30476
1975-10-16,135.85476,137.9767,178.83899,137.34086,177.19717,75.64978,53.97066,76.0014,54.47471
1975-10-17,134.6093,136.72065,175.56428,136.08768,173.94599,76.34974,54.96474,76.70601,55.48008
1975-10-18,134.53949,136.65381,175.37426,136.0201,173.75457,76.3989,55.03057,76.7561,55.54753
1975-10-19,134.95722,137.08434,176.46071,136.44682,174.82608,76.17049,54.69638,76.52771,55.21177
1975-10-20,135.61042,137.75632,178.17065,137.11323,176.51386,75.81009,54.17346,76.16699,54.68592
1975-10-21,137.47908,139.66569,183.08851,139.01029,181.37754,74.77306,52.68579,75.12691,53.1868
1975-10-22,136.72607,138.90821,181.08199,138.25403,179.38393,75.19144,53.27017,75.54847,53.77845
1975-10-23,137.54965,139.75421,183.26754,139.09333,181.54184,74.74606,52.634,75.10249,53.13835
1975-10-24,135.5691,137.7515,177.994,137.09725,176.31045,75.83042,54.15582,76.19357,54.67695
1975-10-25,135.27004,137.45285,177.2007,136.79836,175.52077,76.00871,54.40487,76.37355,54.9296
1975-10-26,135.14306,137.3282,176.85795,136.67315,175.17798,76.09172,54.518,76.45767,55.04485
1975-10-27,135.2757,137.4673,177.19473,136.81015,175.50819,76.029,54.42231,76.39539,54.94929
1975-10-28,137.23531,139.4697,182.33285,138.79994,180.58893,74.93814,52.85397,75.30112,53.36842
1975-10-29,135.68608,137.90445,178.21712,137.23923,176.50557,75.79396,54.05533,76.16254,54.58354
1975-10-30,134.58647,136.79531,175.3401,136.133,173.64985,76.40796,54.92891,76.7809,55.46761
1975-10-31,134.01892,136.22509,173.86405,135.56378,172.18298,76.73495,55.39528,77.1106,55.94017
1975-11-01,133.56176,135.76626,172.67635,135.10536,171.00222,77.00395,55.77915,77.38193,56.32929
1975-11-02,133.03799,135.2403,171.31994,134.58014,169.65414,77.31455,56.22398,77.69514,56.7801
1975-11-03,132.59648,134.79743,170.17894,134.1377,168.51982,77.58062,56.60558,77.96354,57.16695
1975-11-04,133.65308,135.88157,172.89832,135.21354,171.20543,76.96862,55.70746,77.3502,56.26239
1975-11-05,134.86609,137.12468,176.04509,136.4476,174.31381,76.27521,54.69913,76.65505,55.24651
1975-11-06,135.81306,138.09713,178.52509,137.41238,176.76213,75.74489,53.93402,76.1237,54.47605
1975-11-07,134.95344,137.23126,176.26571,136.54819,174.5191,76.23279,54.6236,76.61533,55.1744
1975-11-08,134.83043,137.11023,175.9352,136.42665,174.18861,76.31297,54.73317,76.69662,55.28609
1975-11-09,134.86986,137.15449,176.02878,136.46935,174.27811,76.30144,54.71126,76.68573,55.26496
1975-11-10,135.15457,137.44953,176.76598,136.76142,175.00391,76.15049,54.48938,76.53491,55.04213
1975-11-11,136.064,138.38375,179.14777,137.68821,177.35473,75.64719,53.76329,76.03066,54.31095
1975-11-12,138.31002,140.67969,185.07146,139.96904,183.21033,74.40527,51.99269,74.78432,52.52501
1975-11-13,137.68908,140.05497,183.40828,139.34559,181.5584,74.74758,52.46625,75.1295,53.00499
1975-11-14,138.91624,141.31374,186.68696,140.59484,184.79602,74.08642,51.53372,74.46662,52.06521
1975-11-15,139.27001,141.67954,187.6348,140.95712,185.72958,73.9055,51.27759,74.2857,51.80776
1975-11-16,139.8283,142.25518,189.14002,141.52766,187.21345,73.61658,50.87209,73.99651,51.39976
1975-11-17,140.16755,142.60622,190.0529,141.87501,188.11238,73.44683,50.63274,73.82681,51.1592
1975-11-18,139.7283,142.16576,188.85699,141.43466,186.92391,73.68625,50.95792,74.0684,51.48906
1975-11-19,138.07304,140.49092,184.38702,139.76576,182.49236,74.56611,52.17015,74.95428,52.71594
1975-11-20,137.08324,139.49198,181.74578,138.76955,179.8719,75.10756,52.92323,75.49985,53.47874
1975-11-21,136.93814,139.34867,181.35388,138.62574,179.48064,75.19614,53.04334,75.58961,53.60113
1975-11-22,136.98135,139.39684,181.45987,138.67237,179.58228,75.18197,53.01854,75.57605,53.57703
1975-11-23,137.23418,139.65937,182.12386,138.93197,180.23542,75.05247,52.83096,75.4467,53.38866
1975-11-24,137.59568,140.0333,183.07904,139.30237,181.17604,74.86402,52.56059,75.25824,53.11682
1975-11-25,139.01661,141.48986,186.86609,140.74809,184.91554,74.099,51.4809,74.49089,52.02811
1975-11-26,139.83094,142.32834,189.05823,141.57926,187.0775,73.67339,50.88422,74.0645,51.42714
1975-11-27,140.33773,142.85129,190.42858,142.0974,188.42774,73.41354,50.52089,73.80441,51.06151
1975-11-28,141.13716,143.67441,192.60491,142.91339,190.57386,73.00056,49.9484,73.39067,50.48489
1975-11-29,141.05244,143.59252,192.36646,142.83061,190.33444,73.05259,50.01541,73.44365,50.55354
1975-11-30,140.74792,143.28784,191.52979,142.52596,189.50245,73.21893,50.23869,73.61169,50.78032
1975-12-01,140.22641,142.76338,190.10676,142.00258,188.08928,73.4991,50.61834,73.89436,51.16546
1975-12-02,137.70361,140.20551,183.27213,139.45509,181.31885,74.82925,52.44527,75.2333,53.01441
1975-12-03,134.82665,137.28726,175.62241,136.54924,173.74221,76.39927,54.64098,76.81355,55.23642
1975-12-04,135.18627,137.65938,176.55451,136.91755,174.65982,76.20536,54.35822,76.61959,54.95201
1975-12-05,133.8093,136.26604,172.95854,135.5292,171.09585,76.99147,55.47376,77.41142,56.08181
1975-12-06,133.78742,136.24797,172.89059,135.50981,171.02555,77.01699,55.50434,77.43778,56.11373
1975-12-07,133.97628,136.44487,173.36849,135.70444,171.49479,76.92112,55.35988,77.34217,55.96884
1975-12-08,134.25553,136.7345,174.08172,135.99076,172.19633,76.77368,55.14129,77.19483,55.74914
1975-12-09,134.76363,137.25926,175.39479,136.51073,173.48974,76.49538,54.73494,76.91621,55.34007
1975-12-10,136.13721,138.66886,178.97531,137.9093,177.02355,75.72437,53.62573,76.1427,54.2211
1975-12-11,135.57438,138.10225,177.49354,137.34375,175.55284,76.04597,54.07623,76.46717,54.67816
1975-12-12,135.90419,138.44396,178.35142,137.68193,176.39698,75.87098,53.82203,76.29217,54.42249
1975-12-13,136.09607,138.64417,178.84667,137.8797,176.88318,75.77493,53.68021,76.19637,54.2802
1975-12-14,136.28664,138.84288,179.3376,138.07617,177.3651,75.6807,53.54092,76.10239,54.14046
1975-12-15,136.56966,139.13672,180.07422,138.36667,178.0895,75.53526,53.32927,75.95702,53.9277
1975-12-16,137.89889,140.50146,183.5845,139.72044,181.55313,74.8087,52.29764,75.2281,52.88691
1975-12-17,138.02662,140.63604,183.91635,139.85299,181.87785,74.74912,52.20946,75.16891,52.79875
1975-12-18,137.99398,140.60713,183.82071,139.82313,181.77999,74.77658,52.24296,75.1972,52.83357
1975-12-19,137.1872,139.79274,181.66902,139.01108,179.64621,75.2241,52.86256,75.64847,53.46191
1975-12-20,136.52267,139.12287,179.90372,138.34283,177.89503,75.60037,53.3852,76.02803,53.99213
1975-12-21,135.97117,138.5677,178.44267,137.78854,176.44522,75.91889,53.82847,76.34944,54.44198
1975-12-22,135.85683,138.4554,178.12846,137.67564,176.13125,75.99763,53.93334,76.42933,54.54905
1975-12-23,136.74513,139.37035,180.4573,138.58252,178.42676,75.51274,53.23832,75.94326,53.84833
1975-12-24,137.69247,140.34551,182.95733,139.54939,180.89123,75.00147,52.51071,75.43065,53.11463
1975-12-25,138.44379,141.12015,184.95175,140.31717,182.85619,74.60434,51.94805,75.0327,52.54753
1975-12-26,138.97492,141.669,186.3647,140.86072,184.24732,74.33092,51.56079,74.7589,52.15747
1975-12-27,139.2034,141.90714,186.96484,141.0957,184.8367,74.22269,51.40423,74.65085,52.00022
1975-12-28,139.2868,141.99656,187.17479,141.18345,185.04085,74.1924,51.35591,74.62107,51.9523
1975-12-29,139.19623,141.90865,186.91682,141.09465,184.78244,74.25485,51.43603,74.68456,52.0343
1975-12-30,138.9751,141.68797,186.31429,140.87382,184.18306,74.38311,51.60865,74.81432,52.20998
1975-12-31,139.31284,142.03811,187.20951,141.22039,185.06348,74.21591,51.3702,74.64707,51.97004
1976-01-01,139.9166,142.66192,188.82946,141.83781,186.65854,73.90489,50.93388,74.33552,51.5304
1976-01-02,140.52056,143.28573,190.45972,142.45602,188.2637,73.59452,50.50101,74.02461,51.09422
1976-01-03,141.14905,143.93484,192.16478,143.09885,189.94257,73.27298,50.05503,73.70247,50.64477
1976-01-04,141.82093,144.6288,193.9982,143.78621,191.74795,72.93059,49.58291,73.35941,50.1689
1976-01-05,142.66299,145.49708,196.30846,144.64647,194.02383,72.5031,48.9975,72.93085,49.57857
1976-01-06,143.65506,146.5189,199.04644,145.65944,196.72184,72.00436,48.31925,72.43069,48.89434
1976-01-07,144.19958,147.0822,200.55516,146.21714,198.20672,71.73918,47.95886,72.16509,48.53121
1976-01-08,145.04259,147.95199,202.90466,147.0787,200.5209,71.32694,47.4031,71.75182,47.97073
1976-01-09,146.06843,149.00873,205.78046,148.12625,203.35452,70.82955,46.73738,71.25297,47.29905
1976-01-10,146.66013,149.6205,207.44731,148.73189,204.99504,70.55071,46.36485,70.97363,46.92359
1976-01-11,147.34861,150.33163,209.39644,149.43628,206.91381,70.22726,45.93522,70.6495,46.49046
1976-01-12,147.91068,150.91329,210.99257,150.01179,208.48447,69.96755,45.59102,70.38936,46.14357
1976-01-13,147.43201,150.43158,209.6214,149.5311,207.12423,70.2031,45.89345,70.62724,46.45085
1976-01-14,149.67934,152.73686,216.0218,151.819,213.43827,69.13972,44.49849,69.55916,45.04122
1976-01-15,148.63124,151.6762,212.99709,150.76228,210.44233,69.63188,45.12756,70.0555,45.67952
1976-01-16,149.47878,152.5511,215.42967,151.62882,212.83753,69.24242,44.61825,69.66504,45.16577
1976-01-17,150.09179,153.18485,217.19542,152.25646,214.57499,68.96681,44.2586,69.3889,44.80319
1976-01-18,150.73424,153.8496,219.05473,152.91423,216.4046,68.67981,43.88578,69.10132,44.4273
1976-01-19,151.44989,154.58903,221.13553,153.64665,218.45246,68.36181,43.47494,68.78261,44.013
1976-01-20,152.42951,155.59971,224.00071,154.64783,221.27396,67.9271,42.91764,68.34662,43.45059
1976-01-21,152.2597,155.43111,223.49022,154.47913,220.76548,68.01247,43.02123,68.43317,43.5563
1976-01-22,153.32214,156.5267,226.61461,155.5644,223.84255,67.54504,42.4256,67.96428,42.95507
1976-01-23,154.62081,157.86404,230.45987,156.89015,227.631,66.98032,41.71178,67.39754,42.23422
1976-01-24,154.98684,158.24429,231.54321,157.26631,228.69546,66.83102,41.52155,67.24813,42.04265
1976-01-25,155.16986,158.43637,232.07861,157.45544,229.21976,66.7616,41.43115,67.17894,41.95194
1976-01-26,155.04665,158.31534,231.69833,157.3339,228.83993,66.82399,41.50451,67.24234,42.027
1976-01-27,154.0576,157.31459,228.74065,156.33664,225.911,67.25889,42.04038,67.6811,42.57103
1976-01-28,153.12459,156.37075,225.96983,155.39597,223.16694,67.67414,42.5553,68.10009,43.09387
1976-01-29,155.99362,159.31399,234.45025,158.317,231.53081,66.41221,40.96398,66.83195,41.48461
1976-01-30,157.1504,160.50652,237.93445,159.49894,234.9618,65.92624,40.36051,66.34433,40.87523
1976-01-31,157.23625,160.59894,238.18194,159.58931,235.20188,65.89942,40.32375,66.31795,40.83875
1976-02-01,157.09871,160.46376,237.75351,159.45309,234.77444,65.96615,40.4015,66.38571,40.91825
1976-02-02,157.18003,160.55168,237.98768,159.53928,235.00136,65.94113,40.36694,66.36115,40.884
1976-02-03,157.45927,160.84281,238.82504,159.82664,235.82307,65.83218,40.2298,66.25223,40.746
1976-02-04,158.36568,161.77913,241.58131,160.75395,238.53546,65.45881,39.76995,65.87777,40.28184
1976-02-05,155.64268,159.00931,233.28536,157.99847,230.33368,66.58894,41.13982,67.01658,41.67111
1976-02-06,154.46647,157.81708,229.76207,156.81078,226.84684,67.09878,41.76603,67.53087,42.30687
1976-02-07,154.20817,157.55876,228.98461,156.55249,226.07462,67.21953,41.91246,67.65309,42.45606
1976-02-08,154.12006,157.47326,228.71152,156.46631,225.80089,67.26701,41.96768,67.70149,42.51278
1976-02-09,154.35326,157.71712,229.39452,156.70704,226.47047,67.17405,41.84767,67.60863,42.39209
1976-02-10,156.07928,159.49282,234.53577,158.46763,231.5358,66.4282,40.91462,66.85951,41.44884
1976-02-11,156.01853,159.43592,234.34431,158.40947,231.34261,66.46161,40.9523,66.89374,41.48777
1976-02-12,155.33401,158.74407,232.29084,157.72001,229.3086,66.75787,41.31444,67.19292,41.85587
1976-02-13,154.60741,158.00976,230.11904,156.98786,227.15772,67.07586,41.7047,67.514,42.25252
1976-02-14,154.08458,157.48229,228.56062,156.46185,225.61338,67.30912,41.99132,67.74967,42.54401
1976-02-15,153.7061,157.10174,227.43295,156.08176,224.49509,67.48147,42.20284,67.92393,42.75929
1976-02-16,153.54534,156.94217,226.94866,155.92197,224.01281,67.55971,42.29713,68.00332,42.85563
1976-02-17,154.38609,157.81166,229.4411,156.78275,226.46442,67.19499,41.83692,67.63751,42.39099
1976-02-18,155.21797,158.67211,231.92078,157.63462,228.9033,66.83798,41.38893,67.27944,41.93868
1976-02-19,157.54266,161.06138,238.88297,160.00451,235.76377,65.84081,40.15055,66.27732,40.6859
1976-02-20,158.96246,162.52488,243.2,161.45468,240.01403,65.25212,39.42917,65.68619,39.95669
1976-02-21,158.95926,162.52668,243.18025,161.45494,239.99023,65.26119,39.4367,65.6959,39.96503
1976-02-22,158.55681,162.12144,241.94267,161.05075,238.76332,65.43387,39.64188,65.8705,40.17389
1976-02-23,158.55209,162.12144,241.91703,161.04917,238.73373,65.4442,39.65078,65.88149,40.18363
1976-02-24,159.51038,163.11226,244.84594,162.03019,241.61458,65.05558,39.17596,65.49158,39.70403
1976-02-25,158.60832,162.19882,242.07329,161.12016,238.87065,65.43249,39.62562,65.87209,40.16105
1976-02-26,156.00042,159.5434,234.1199,158.47889,231.0122,66.51493,40.93277,66.96322,41.48759
1976-02-27,155.39004,158.92681,232.28364,157.86435,229.19381,66.78358,41.25934,67.23462,41.81975
1976-02-28,155.31797,158.85787,232.05537,157.79441,228.96443,66.82419,41.30542,67.27612,41.86722
1976-02-29,155.55514,159.10595,232.75418,158.03933,229.64914,66.73131,41.18652,67.18331,41.74758
1976-03-01,156.00985,159.57832,234.10962,158.5064,230.98024,66.5447,40.95211,66.99635,41.51111
1976-03-02,157.55229,161.16796,238.74745,160.08178,235.54571,65.89323,40.14624,66.34196,40.69611
1976-03-03,156.61135,160.21478,235.89606,159.1322,232.72476,66.29417,40.63091,66.74673,41.18876
1976-03-04,155.22854,158.81,231.73289,157.7339,228.60905,66.88667,41.35324,67.34449,41.92251
1976-03-05,156.28343,159.90017,234.88856,158.81341,231.71271,66.43882,40.79545,66.89497,41.35878
1976-03-06,156.89135,160.5306,236.71493,159.43712,233.50695,66.18804,40.48353,66.64355,41.04388
1976-03-07,157.55399,161.21764,238.71456,160.11688,235.47163,65.91597,40.14678,66.37073,40.70385
1976-03-08,158.24983,161.939,240.82417,160.83071,237.54445,65.63218,39.79719,66.08612,40.35081
1976-03-09,159.19755,162.91958,243.71311,161.80124,240.38461,65.24621,39.32515,65.6988,39.87381
1976-03-10,159.80981,163.55513,245.58631,162.42967,242.22457,65.00299,39.02809,65.45493,39.57387
1976-03-11,162.36507,166.18345,253.45286,165.0361,249.97149,63.96913,37.78289,64.4155,38.31322
1976-03-12,160.43886,164.2232,247.4448,163.08586,244.03616,64.73443,38.68332,65.18741,39.22778
1976-03-13,159.88227,163.6608,245.72291,162.52528,242.33149,64.96682,38.95737,65.42228,39.50673
1976-03-14,159.81076,163.59246,245.49111,162.45612,242.0985,65.00454,38.99894,65.46086,39.54961
1976-03-15,160.26056,164.06032,246.86864,162.91847,243.45054,64.82912,38.78483,65.28508,39.33353
1976-03-16,162.77469,166.6474,254.6286,165.48351,251.0911,63.81689,37.57017,64.26734,38.10362
1976-03-17,163.17374,167.06317,255.87229,165.89425,252.31125,63.66748,37.39092,64.11767,37.92277
1976-03-18,161.41131,165.26941,250.3512,164.10983,246.85734,64.36079,38.20195,64.81712,38.74678
1976-03-19,161.27678,165.13664,249.9218,163.9765,246.42936,64.42301,38.2722,64.88038,38.81876
1976-03-20,161.46357,165.33354,250.4895,164.17034,246.98427,64.35711,38.1902,64.81465,38.73636
1976-03-21,161.63319,165.51237,251.00368,164.34664,247.48645,64.2985,38.11687,64.75625,38.66273
1976-03-22,161.83111,165.72071,251.60576,164.55175,248.07516,64.22906,38.03069,64.68696,38.57608
1976-03-23,163.96487,167.91881,258.25032,166.73041,254.61473,63.38915,37.032,63.8426,37.5649
1976-03-24,165.48334,169.48647,263.04101,168.28327,259.32669,62.80902,36.35033,63.25974,36.87509
1976-03-25,164.49901,168.48783,259.91203,167.28889,256.23332,63.18957,36.78734,63.64406,37.31962
1976-03-26,164.80392,168.80636,260.86712,167.6035,257.16919,63.08037,36.65672,63.53478,37.18794
1976-03-27,164.88901,168.89878,261.12298,167.69335,257.41672,63.05652,36.62547,63.51135,37.15692
1976-03-28,164.81297,168.82593,260.86753,167.61974,257.16022,63.095,36.66642,63.55068,37.19914
1976-03-29,164.50071,168.51191,259.86463,167.30618,256.16617,63.22459,36.81303,63.68187,37.34867
1976-03-30,163.4394,167.43439,256.50547,166.23348,252.84613,63.64285,37.29558,64.10423,37.8395
1976-03-31,164.28185,168.30809,259.1466,167.09793,255.44014,63.32501,36.91842,63.78529,37.45825
1976-04-01,163.66393,167.68277,257.19189,166.47474,253.50633,63.57113,37.20177,64.03408,37.74678
1976-04-02,164.34543,168.39028,259.33384,167.17442,255.60913,63.31348,36.89666,63.77562,37.43846
1976-04-03,164.94882,169.0174,261.23644,167.7942,257.47648,63.08821,36.6306,63.5497,37.16965
1976-04-04,165.99089,170.09643,264.54408,168.86244,260.72609,62.69572,36.17136,63.15562,36.70516
1976-04-05,166.55069,170.6787,266.32574,169.43769,262.47433,62.49144,35.93223,62.95078,36.46359
1976-04-06,166.32183,170.44958,265.58217,169.20875,261.73637,62.5855,36.03701,63.04614,36.57063
1976-04-07,164.67147,168.76902,260.3158,167.53722,256.53644,63.21297,36.75617,63.67942,37.30181
1976-04-08,163.21525,167.28717,255.71543,166.06295,251.99348,63.77843,37.41029,64.25021,37.96701
1976-04-09,162.11677,166.17111,252.27532,164.95227,248.5948,64.21439,37.91821,64.6905,38.48378
1976-04-10,162.12658,166.18616,252.29332,164.96563,248.60807,64.21911,37.9202,64.69583,38.4865
1976-04-11,162.34715,166.41768,252.9695,165.19405,249.26931,64.14005,37.82327,64.61685,38.3889
1976-04-12,162.69224,166.77806,254.03686,165.54952,250.31523,64.01174,37.66837,64.48833,38.23258
1976-04-13,163.83902,167.96547,257.62651,166.72491,253.84181,63.56647,37.14077,64.0411,37.69868
